id,name,name_jp,category,region,station,hours_confidence,reason,reason_detail,hours_raw_count,business_hours_key_count,closed_on_note,tabelog_url
ChIJy2i1xmH_5DQR-xjPnOKf31o,Yanbaru Dining Matsu no Kominka,やんばるダイニング 松の古民家,"Sukiyaki, Shabushabu",すき焼き・しゃぶしゃぶ 百名店,名護市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Please arrive within 15 minutes of your reservation time, as late arrivals will be considered a cancellation. Additionally, please be aware of our cancellation policy, as fees may apply for same-day cancellations.",https://tabelog.com/okinawa/A4702/A470201/47014042/
ChIJrXNoQ03hAGARknO3hAipxVw,Yasuda,やすだ,"Sukiyaki, Shabushabu",すき焼き・しゃぶしゃぶ 百名店,城北公園通駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Tuesdays and the third Monday of each month,https://tabelog.com/osaka/A2701/A270304/27004667/
ChIJEbSbXIORQTUR9syg3Ynx-Z8,Asuke,安春計,Sushi,WEST,薬院駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays,https://tabelog.com/fukuoka/A4001/A400104/40000037/
ChIJmdw4oLybA2AR2BESAchN_Ao,Edo Machi Sugimoto,江戸町 すぎもと,Sushi,WEST,桑名市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays,https://tabelog.com/mie/A2402/A240203/24018684/
ChIJTTZKtzRlA2ARvNLEKP_bFSo,Fujisawa,ふじさわ,Sushi,EAST,名古屋市天白区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays,https://tabelog.com/aichi/A2301/A230107/23005527/
ChIJiShWTeuRQTURuHO1zkcLEtI,Gaho Jin,我逢人,Sushi,WEST,中洲川端駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,5,"Sundays, Mondays, and Public Holidays",https://tabelog.com/fukuoka/A4001/A400103/40055175/
ChIJNTwWB-GLGGARht5-wYPAmkI,Ginza Ichibun,銀座いち分,Sushi,TOKYO,新富町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Reservations are not accepted via phone or social media. Thank you for your understanding.,https://tabelog.com/tokyo/A1301/A130101/13209942/
ChIJnV78GENgGGAR_KxpIO0hpgE,HATSUNEZUSHI,初音鮨,Sushi,TOKYO,蒲田駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,,https://tabelog.com/tokyo/A1315/A131503/13017742/
ChIJ_S3-Rnx6A2ARuEVTBfCUjsM,Hama Gen,浜源,Sushi,EAST,御器所駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Mondays, with a long weekend once a month (Sunday and Monday).",https://tabelog.com/aichi/A2301/A230108/23000634/
ChIJkRB9bFvBGGAR3L1J9oyp9Xk,Ishimaru,いしまる,Sushi,EAST,大宮駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Sundays and other days,https://tabelog.com/saitama/A1101/A110101/11054495/
ChIJo7P8rhbnAGARu7ER8UYRbOo,Jinsei,尽誠,Sushi,WEST,心斎橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays,https://tabelog.com/osaka/A2701/A270201/27000411/
ChIJ94RyBtHyAGARW7ENlQVAsfM,Kiichi,喜一,Sushi,WEST,芦屋（阪神）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,3,Mondays,https://tabelog.com/hyogo/A2803/A280302/28040672/
ChIJ4Z9j7XuMGGARlbN_cRp2lLI,Kioicho Mitani,紀尾井町 三谷,Sushi,TOKYO,永田町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed (following Kioi Terrace schedule),https://tabelog.com/tokyo/A1308/A130801/13198197/
ChIJp0d73-WNGGARHzGSUxw6YI8,Kioicho Mitani Bettei,紀尾井町 三谷 別邸,Sushi,TOKYO,永田町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Wednesdays,https://tabelog.com/tokyo/A1308/A130801/13262994/
ChIJqYx5eGkz-F8Rw9AIvyBwGs8,Komatsu Yasuke,小松 弥助,Sushi,WEST,金沢市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays and Thursdays.,https://tabelog.com/ishikawa/A1701/A170101/17010524/
ChIJ56X0bj8rC18RYnWMP8dMsYk,Kuriya,くりや,Sushi,EAST,南郷７丁目駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,3,Mondays (the following day if it is a public holiday) and other irregular holidays.,https://tabelog.com/hokkaido/A0101/A010301/1013145/
ChIJZeKfy5qLGGARQQalEwKOSqs,Kurosaki,くろ﨑,Sushi,TOKYO,表参道駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Sundays and public holidays,https://tabelog.com/tokyo/A1306/A130602/13268824/
ChIJde5R1ejlTzURIEFbdOHeA6s,Kuruma Sushi,くるますし,Sushi,WEST,松山市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays and not fixed,https://tabelog.com/ehime/A3801/A380101/38002524/
ChIJI-26Z8bdAGAREMvSsswsjkc,Matsu Sushi,松寿司,Sushi,WEST,北畠駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Sundays and Mondays,https://tabelog.com/osaka/A2701/A270203/27015415/
ChIJAQBM40SJGGARE_FACL6szA0,Nihonbashi Kakigaracho Sugita,日本橋蛎殻町 すぎた,Sushi,TOKYO,水天宮前駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,3,Mondays (Not fixed: Tuesdays),https://tabelog.com/tokyo/A1302/A130204/13018162/
ChIJU-KOB-iLGGAR7QolPPFGq94,Sano Sushi,佐野鮨,Sushi,TOKYO,芝公園駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/tokyo/A1314/A131401/13290845/
ChIJc7ElyOuLGGARUAng5ghbDr0,Shimbashi Shimizu,新ばし しみづ,Sushi,TOKYO,新橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays,https://tabelog.com/tokyo/A1301/A130103/13002892/
ChIJq5e1mMiNGGARgDzfYFo9KTw,Sushi Ao,鮨 あお,Sushi,TOKYO,表参道駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,3,Sundays and Mondays,https://tabelog.com/tokyo/A1306/A130602/13246982/
ChIJNcSpypLCj18Rc1I2HEpxFbA,Sushi Cho,すし兆,Sushi,EAST,秋田市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,No regular closing days (may close on days without reservations or when there are prior commitments). Please note that lunch reservations on Mondays are often unavailable due to preparation needs from the previous day.,https://tabelog.com/akita/A0501/A050101/5006548/
ChIJHx8fJOcTVDURqT-_dXFpPfE,Sushi Dokoro Hisada,すし処 ひさ田,Sushi,WEST,赤磐市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/okayama/A3301/A330104/33000059/
ChIJYSYiIvGFBGARYI9GOD-X2-0,Sushi Dokoro Mutsuki,すし処 睦月,Sushi,EAST,知多郡武豊町,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Mondays and Tuesdays,https://tabelog.com/aichi/A2304/A230402/23013911/
ChIJB-mztDIHVDURHz6V-2t56rE,Sushi En,鮨 縁,Sushi,WEST,岡山市北区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays,https://tabelog.com/okayama/A3301/A330101/33001952/
ChIJ6ybelTOSQTURxMlkA6ziXUA,Sushi Gosuian,すし 伍水庵,Sushi,WEST,大濠公園駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays and Mondays,https://tabelog.com/fukuoka/A4001/A400105/40048273/
ChIJJZBY-kF3A2ARIiV6kpTrWVg,Sushi Hanakuruma,鮨 花車,Sushi,EAST,名鉄名古屋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Wednesdays,https://tabelog.com/aichi/A2301/A230101/23082562/
ChIJ7ZvE7V3nAGARjLn63s9_L54,Sushi Hijiri,鮨 ひじり,Sushi,WEST,福島駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Not fixed,https://tabelog.com/osaka/A2701/A270108/27124287/
ChIJk9M9L6KLGGARVHELOwP01T0,Sushi Hiroya,鮨 浩也,Sushi,TOKYO,大門駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/tokyo/A1314/A131401/13247407/
ChIJA-wxHk6LGGARHFyTpURFiZs,Sushi Imamura,鮨 いまむら,Sushi,TOKYO,白金台駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Mondays,https://tabelog.com/tokyo/A1316/A131602/13247741/
ChIJ9QEsle7lTzUR0V6SjFUrEd8,Sushi Ino,鮨 いの,Sushi,WEST,松山市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Monday,https://tabelog.com/ehime/A3801/A380101/38010409/
ChIJ-bMKyPkQIWARZECzHcGGB1Q,Sushi Ito,鮨 いとう,Sushi,EAST,いわき市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,"Not fixed, open on Sundays",https://tabelog.com/fukushima/A0704/A070401/7000924/
ChIJTQdKdcwpC18RViW9zm3qN8w,Sushi Kai,すし 開,Sushi,EAST,円山公園駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays,https://tabelog.com/hokkaido/A0101/A010105/1073555/
ChIJW1OT297lTzURL4_QUi1C2nE,Sushi Kawanaka,鮨かわなか,Sushi,WEST,松山市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Mondays,https://tabelog.com/ehime/A3801/A380101/38013098/
ChIJB0WiWxH0GGARyFyfoyYQi9Q,Sushi Kimura,すし 喜邑,Sushi,TOKYO,二子玉川駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/tokyo/A1317/A131708/13026584/
ChIJ8xCXcGCLGGAReoGDRL6vlHg,Sushi Masuda,鮨 ます田,Sushi,TOKYO,表参道駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,"Sundays, public holidays, and other not fixed days",https://tabelog.com/tokyo/A1306/A130602/13268503/
ChIJB22EXQCLGGARnhla2c8JXmo,Sushi Meino,鮨 めい乃,Sushi,TOKYO,麻布十番駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Tuesdays and Wednesdays,https://tabelog.com/tokyo/A1307/A130702/13292357/
ChIJq6o2ZuopC18R-IYrrMOFUWI,Sushi Miyakawa,すし宮川,Sushi,EAST,西２８丁目駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays,https://tabelog.com/hokkaido/A0101/A010105/1073214/
ChIJlfxTf3yJGGARomHFDpYSkW8,Sushi Miyuki,鮨 美幸,Sushi,TOKYO,新富町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Tuesdays and Wednesdays,https://tabelog.com/tokyo/A1313/A131301/13273113/
ChIJaVhU1ITrUzUReK5mgCn3Mm4,Sushi Nakagawa,寿司 中川,Sushi,WEST,高松市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/kagawa/A3701/A370101/37000760/
ChIJtx8oJ-6LGGARoBA4oYv4j7c::2,Sushi Nanba Hibiya,鮨 なんば 日比谷,Sushi,TOKYO,日比谷駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays and Mondays,https://tabelog.com/tokyo/A1301/A130102/13219857/
ChIJxaPKiQUwH2ARKq5OoeKuJuI,Sushi Obana,鮨おばな,Sushi,EAST,館林市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,3,Mondays (Lunch service available if Monday is a public holiday; other irregular closures may occur),https://tabelog.com/gunma/A1002/A100204/10002097/
ChIJwbn3eVKPGGARm29oMa6ZjeI,Sushi Oku,鮨 奥,Sushi,TOKYO,浅草（つくばＥＸＰ）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/tokyo/A1311/A131102/13257709/
ChIJKcOY4-3mAGAR622xhp0WMVE,Sushi Oohata,寿し おおはた,Sushi,WEST,大江橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Wednesdays and Thursdays (subject to change on public holidays),https://tabelog.com/osaka/A2701/A270101/27057420/
ChIJE_5I4FORQTURFz2N-bJ7X48,Sushi Osamu,鮨 おさむ,Sushi,WEST,福岡市南区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays and Thursdays,https://tabelog.com/fukuoka/A4001/A400202/40000001/
ChIJuyjusgv5GGARbrNMGkbsfac,Sushi Otowa,鮨 おとわ,Sushi,EAST,こどもの国駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays and the first and third Sundays of the month,https://tabelog.com/kanagawa/A1401/A140202/14042983/
ChIJ73yU4PWLGGARKlv6Jcmtnq4,Sushi Saeki,鮨 さえ喜,Sushi,TOKYO,銀座駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays and public holidays,https://tabelog.com/tokyo/A1301/A130101/13239506/
ChIJKXvb6tiLGGARV6zHoszUSsw,Sushi Saitou Azabudai,鮨 さいとう 麻布台,Sushi,TOKYO,神谷町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays and public holidays,https://tabelog.com/tokyo/A1307/A130701/13295096/
ChIJ17cQ-ZORQTURYW5ez_XrhaE,Sushi Sakai,鮨 さかい,Sushi,WEST,中洲川端駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,4,"Sunday, Monday & Public Holidays",https://tabelog.com/fukuoka/A4001/A400103/40034544/
ChIJAQCJ1zbnAGARflJxiP7XttI,Sushi Sanshin,鮨 三心,Sushi,WEST,谷町六丁目駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/osaka/A2701/A270204/27095402/
ChIJn76c_9BwA2ARdJ8IjhEHJuc,Sushi Sho,すし昇,Sushi,EAST,丸の内駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Sundays and Public Holidays,https://tabelog.com/aichi/A2301/A230102/23073726/
ChIJQ-p15q9hPjURz7w1X1AHfyA,Sushi Sho Nomura,鮨匠 のむら,Sushi,WEST,鹿児島市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays,https://tabelog.com/kagoshima/A4601/A460101/46000087/
ChIJQ7vkUDaLGGAR6qq4tuxpeYQ,Sushi Shunji,鮨しゅんじ,Sushi,TOKYO,麻布十番駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed (mainly on Sundays and Wednesdays),https://tabelog.com/tokyo/A1307/A130701/13282687/
ChIJM9HrZOGLGGARJLJwBaZjJ6c,Sushi Takahashi,鮨 たかはし,Sushi,TOKYO,銀座一丁目駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays,https://tabelog.com/tokyo/A1301/A130101/13165933/
ChIJl2M0U85kA2ARPAhs6ARpPtY,Sushi Yasuke,すし 弥助,Sushi,EAST,桜山駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/aichi/A2301/A230108/23061465/
ChIJTccY2Rcoil8RUmm-eVXaY60,Sushi Yui,鮨 結委,Sushi,EAST,あおば通駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays and public holidays,https://tabelog.com/miyagi/A0401/A040101/4002612/
ChIJ7TODm4KLGGARm0boxW3WHs0,Sushi Yuu,鮨 由う,Sushi,TOKYO,銀座一丁目駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,"Closed approximately 8 times a month, mainly on Tuesdays and Wednesdays (Please note that additional closures may occur.)",https://tabelog.com/tokyo/A1301/A130101/13291436/
ChIJy0Zn_oIpC18RxLGU568zi0A,Taku Zushi,田久鮓,Sushi,EAST,すすきの（市営）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed.,https://tabelog.com/hokkaido/A0101/A010102/1030580/
ChIJN17nxk6_QzURPLFr2N4pC-4,Ten Zushi Kyomachi Ten,天寿し 京町店,Sushi,WEST,北九州市小倉北区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays and Tuesdays,https://tabelog.com/fukuoka/A4004/A400401/40000721/
ChIJyxUcIgCRQTURviHp9YgmJSg,Zaisho,在掌,Sushi,WEST,中洲川端駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,5,"Sunday, Monday, and Public Holidays",https://tabelog.com/fukuoka/A4001/A400103/40067936/
ChIJR59AYwCLGGAR-eSHE67uv7g,sushi riku,鮨 陸,Sushi,TOKYO,広尾駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays and Mondays,https://tabelog.com/tokyo/A1307/A130703/13301089/
ChIJ0TCu3YsIAWARN_IBXjcCEZU,ASSEMBLAGES KAKIMOTO,アッサンブラージュ カキモト,Sweets,WEST,神宮丸太町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Tuesdays and Wednesdays,https://tabelog.com/kyoto/A2601/A260202/26027283/
ChIJ368F11aMGGARDZkf1GyuiXA,ATELIER KOHTA Kagurazaka Ten,アトリエコータ 神楽坂店,Sweets,TOKYO,神楽坂駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/tokyo/A1309/A130905/13136823/
ChIJP70B6TAoil8Rxl6nQ4he5oI,Bon Kura,梵くら,Sweets,EAST,大町西公園駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/miyagi/A0401/A040101/4013005/
ChIJV0TuNgzzAGARM_5EMzsJ1xQ,Cake House Tsumagari Koyoen Honten,ツマガリ 甲陽園本店,Sweets,WEST,甲陽園駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Mondays and Wednesdays,https://tabelog.com/hyogo/A2803/A280301/28001357/
ChIJ3eR2kGznAGARlj4zBDdyGog,Comme Chinois Takashimaya Osaka Ten,コム・シノワ 高島屋大阪店,Sweets,WEST,難波（南海）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed (following Takashimaya's schedule),https://tabelog.com/osaka/A2701/A270202/27014893/
ChIJO8iZiOaLGGAR2LHU0udcriY,Laduree Salon de the Ginza Mitsukoshi Ten,ラデュレ サロン・ド・テ 銀座三越店,Sweets,TOKYO,銀座駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Closed in accordance with Mitsukoshi's schedule,https://tabelog.com/tokyo/A1301/A130101/13053865/
ChIJxXjjlfvmAGARs4_Np23zUeo,Les gouters,レ・グーテ,Sweets,WEST,肥後橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Mondays, Tuesdays, and Wednesdays",https://tabelog.com/osaka/A2701/A270102/27052440/
ChIJnwyQr-LyAGARU8E6dd-vP4E,Michel bach,ミッシェルバッハ,Sweets,WEST,夙川駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/hyogo/A2803/A280301/28001388/
ChIJQSRl7bjpGGAR6GtlkjIyh4A,PATISSERIE ORANGE,パティスリー オランジュ,Sweets,EAST,朝霞台駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Not fixed,https://tabelog.com/saitama/A1103/A110301/11024456/
ChIJIWhkvNx6A2ARhx8viM0JCDY,Patisserie Avalon,パティスリー アヴァロン,Sweets,EAST,八事駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/aichi/A2301/A230108/23046476/
ChIJ1zP1ujGQ918R9YTLLw2MK3s,Patisserie Girafe,パティスリージラフ,Sweets,WEST,富山市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Every Wednesday and occasionally on Thursdays (subject to change).,https://tabelog.com/toyama/A1601/A160101/16000052/
ChIJITHJrmbzGGART2Ajbm9u9_U,Plaisir,パティスリー プレジール,Sweets,TOKYO,西太子堂駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Monday to Friday,https://tabelog.com/tokyo/A1317/A131706/13045491/
ChIJnx94o8_pGGARx6RjDmPPT7I,ROI LEGUME Asaka Honten,ロア レギューム 朝霞本店,Sweets,EAST,志木駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Every Tuesday and Wednesday,https://tabelog.com/saitama/A1103/A110302/11000029/
ChIJ23_3L8n0GGARK9SUHwoVDkI,RUE DE PASSY,リュードパッシー,Sweets,TOKYO,学芸大学駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/tokyo/A1317/A131702/13005155/
ChIJWSgPqfvmAGARkB_S-sNh9hM,"Seiichiro,NISHIZONO",セイイチロウ ニシゾノ,Sweets,WEST,肥後橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Tuesdays and Wednesdays,https://tabelog.com/osaka/A2701/A270102/27082393/
ChIJzRxfeVWJGGARulQR37YwjdY,The Mandarin Oriental Gourmet Shop,ザ マンダリン オリエンタル グルメショップ,Sweets,TOKYO,三越前駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Open year-round,https://tabelog.com/tokyo/A1302/A130202/13022977/
ChIJ55FqKPCLGGARYzuoBjmleaA,The Peninsula Boutique & Cafe,ザ・ペニンシュラ ブティック＆カフェ,Sweets,TOKYO,日比谷駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Open year-round (Currently operating for Take Away only),https://tabelog.com/tokyo/A1301/A130102/13043019/
ChIJGeg3_EDnAGARfh8_I6H2vlU,YAMAMOTO KASHITEN,やまもと菓子店,Sweets,WEST,西大橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays and Mondays. Please note that we may also close unexpectedly.,https://tabelog.com/osaka/A2701/A270201/27061840/
ChIJ96cODFCMGGARwJ1JVY4huyk,patisserie K.ViNCENT,パティスリー カーヴァンソン,Sweets,TOKYO,飯田橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Generally closed.,https://tabelog.com/tokyo/A1309/A130905/13035194/
ChIJEQWR9tuKGGARYerS5-vB4sM,patisserie de bon coeur  Musashi Koyama Honten,パティスリィ ドゥ・ボン・クーフゥ 武蔵小山本店,Sweets,TOKYO,武蔵小山駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,,https://tabelog.com/tokyo/A1317/A131710/13032289/
ChIJj5L1lkyLGGARXok92jieU-c,CHIKAMINE,CHIKAMINE,Tempura,天ぷら 百名店,渋谷駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/tokyo/A1303/A130301/13280028/
ChIJqToQ0uBwA2ARhz4zPWiJwxY,Kusunoki Hon Ten,くすのき 本店,Tempura,天ぷら 百名店,四ツ谷駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Sundays,https://tabelog.com/tokyo/A1309/A130902/13223239/
ChIJDQ1nMmuJGGAR1sJizR3pp9A,Mikawa Zezankyo,みかわ 是山居,Tempura,天ぷら 百名店,門前仲町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays,https://tabelog.com/tokyo/A1313/A131303/13090866/
ChIJ0y9niS2LGGAROjbVNMDwcA4,Mochiku,茂竹,Tempura,天ぷら 百名店,銀座駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/tokyo/A1301/A130101/13007760/
ChIJYxbL_KNHGmARJk2_ZBARhOk,Nakamura,なかむら,Tempura,天ぷら 百名店,焼津市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/shizuoka/A2203/A220301/22041228/
